6.362794374581426382e-05,-6.599466782063245773e-03,1.175399811472743750e-04,-1.431799121201038361e-02
5.441163375508040190e-05,-1.553528476506471634e-03,4.151508255745284259e-05,7.098234258592128754e-03
5.434378545032814145e-05,1.074827741831541061e-02,6.365685112541541457e-05,8.887363597750663757e-03
5.113418592372909188e-05,-3.845011349767446518e-03,3.025741534656845033e-05,3.089572302997112274e-03
6.132660200819373131e-05,-6.687631830573081970e-03,5.072012208984233439e-05,-6.480417214334011078e-04
3.051118619623593986e-05,4.210919141769409180e-03,2.542732909205369651e-05,-5.494649522006511688e-04
1.339883747277781367e-04,-8.957206155173480511e-04,1.759287406457588077e-04,2.851454913616180420e-02
3.362775532878004014e-05,2.353039104491472244e-03,1.483162395743420348e-05,3.899573348462581635e-03
3.438489511609077454e-05,8.853061124682426453e-03,4.793048719875514507e-05,-2.145051956176757812e-03
9.024051541928201914e-05,-7.860988378524780273e-03,8.534773223800584674e-05,7.622666656970977783e-03
3.491630923235788941e-05,-1.503068255260586739e-03,2.413532638456672430e-05,-1.297958428040146828e-03
3.118025415460579097e-05,2.292945049703121185e-03,3.725044371094554663e-05,-3.718344494700431824e-03
4.972192982677370310e-05,-2.256189007312059402e-03,3.191612267983146012e-05,4.919416271150112152e-03
3.277865107520483434e-05,4.393631592392921448e-03,4.599541352945379913e-05,-4.179698880761861801e-03
3.284194099251180887e-05,2.111155539751052856e-03,1.310608513449551538e-05,3.701013512909412384e-03
4.277636253391392529e-05,2.733008470386266708e-03,3.089484380325302482e-05,6.508978549391031265e-03
3.062422183575108647e-05,1.837849034927785397e-03,3.340394687256775796e-05,-3.264600411057472229e-03
4.809534948435612023e-05,1.364384777843952179e-02,1.615416258573532104e-04,-2.017445862293243408e-02
4.013044235762208700e-05,-2.220393624156713486e-03,6.597011815756559372e-05,-8.955351077020168304e-03
4.416645242599770427e-05,-3.284963313490152359e-03,2.217993096564896405e-05,1.578719355165958405e-03
3.103655762970447540e-05,6.593939906451851130e-05,4.241168426233343780e-05,-5.845060572028160095e-03
3.238797216909006238e-05,-5.396408232627436519e-05,5.533796502277255058e-05,-8.252087980508804321e-03
5.325206075212918222e-05,-4.358338192105293274e-03,3.249341170885600150e-05,2.926590386778116226e-03
4.848808748647570610e-05,-4.260178655385971069e-03,2.670399408088997006e-05,1.396614825353026390e-03
5.856971984030678868e-05,-6.038820836693048477e-03,6.080076855141669512e-05,-3.451642114669084549e-03
3.321982876514084637e-05,6.560533074662089348e-05,6.273038889048621058e-05,-9.528007358312606812e-03
3.900756564689800143e-05,-1.464422442950308323e-03,1.604286080691963434e-05,3.251425456255674362e-03
3.394455779925920069e-05,4.780049901455640793e-03,5.571787187363952398e-05,-5.735198501497507095e-03
3.481029852991923690e-05,2.928560599684715271e-03,6.917723658261820674e-05,-9.165083989500999451e-03
4.143888145335949957e-05,-2.552974969148635864e-03,5.824092295370064676e-05,-6.998064927756786346e-03
3.742519038496538997e-05,1.785590127110481262e-02,4.995316703571006656e-05,2.304018475115299225e-03
3.535757059580646455e-05,-6.285545532591640949e-04,1.206594879477052018e-05,3.464914159849286079e-03
3.888382707373239100e-05,1.719029992818832397e-02,4.821905531571246684e-05,3.611970227211713791e-03
3.088450466748327017e-05,3.119415836408734322e-03,1.146976501331664622e-05,3.009537467733025551e-03
9.480961307417601347e-05,-6.866718642413616180e-03,9.548233356326818466e-05,1.017304696142673492e-02
3.831305366475135088e-05,9.238364174962043762e-03,8.336200698977336287e-05,-8.360917679965496063e-03
6.325638969428837299e-05,-6.939288228750228882e-03,6.785591540392488241e-05,-3.833742812275886536e-03
9.726506687002256513e-05,-1.301320851780474186e-03,1.136413120548240840e-04,1.849040202796459198e-02
3.869916690746322274e-05,-1.375194056890904903e-03,1.575384158059023321e-05,3.295150119811296463e-03
1.066408585757017136e-04,-1.512562111020088196e-02,1.509986759629100561e-04,-1.116584893316030502e-02
2.873985431506298482e-05,2.509997691959142685e-03,1.390648412780137733e-05,6.288544973358511925e-04
6.477378337876871228e-05,5.349393468350172043e-03,4.403264756547287107e-05,7.660915609449148178e-03
5.677065928466618061e-05,-5.575719755142927170e-03,7.212252239696681499e-05,-6.290610879659652710e-03
2.887755363190080971e-05,2.759094350039958954e-03,1.446105579816503450e-05,6.615819875150918961e-04
1.289337524212896824e-04,-5.541182123124599457e-03,1.557583018438890576e-04,2.079757861793041229e-02
3.066717545152641833e-05,6.483300123363733292e-03,1.666212847339920700e-05,2.535305218771100044e-03
9.899392898660153151e-05,-6.950153503566980362e-03,1.022518699755892158e-04,1.113620027899742126e-02
3.046234814974013716e-05,4.362795967608690262e-03,2.452964690746739507e-05,-3.055201377719640732e-04
6.144496001070365310e-05,4.912969656288623810e-03,6.599455809919163585e-05,1.166204363107681274e-02
4.158362935413606465e-05,-2.769035520032048225e-03,3.596978422137908638e-05,-2.224101219326257706e-03
4.342485044617205858e-05,4.675862845033407211e-03,2.346679320908151567e-05,4.422385245561599731e-03
5.227197107160463929e-05,-4.900996107608079910e-03,4.269700002623721957e-05,-1.103103626519441605e-03
4.061040453962050378e-05,-6.055517587810754776e-04,3.161581116728484631e-05,-3.366044722497463226e-03
1.048903068294748664e-04,-1.104474533349275589e-02,1.017420363496057689e-04,7.002077531069517136e-03
4.674950469052419066e-05,9.993007406592369080e-03,6.015777034917846322e-05,-3.307803068310022354e-03
3.469725925242528319e-05,1.695299637503921986e-03,1.554910704726353288e-05,4.290441051125526428e-03
2.847905125236138701e-05,3.087160410359501839e-03,9.795254300115630031e-06,1.682743662968277931e-03
6.240854418138042092e-05,-6.629531737416982651e-03,8.412357419729232788e-05,-7.498053833842277527e-03
7.546934648416936398e-05,5.952801089733839035e-03,6.862840382382273674e-05,1.165641564875841141e-02
5.644581688102334738e-05,-4.086940083652734756e-03,3.850707071251235902e-05,4.124404862523078918e-03
9.370338375447317958e-05,-1.251889765262603760e-02,1.459784252801910043e-04,-1.318723242729902267e-02
3.053398540941998363e-05,3.324574558064341545e-03,2.822589522111229599e-05,-1.530818175524473190e-03
3.362264396855607629e-05,6.854278966784477234e-03,4.666941458708606660e-05,-2.985644619911909103e-03
3.249947985750623047e-05,-1.063942909240722656e-03,1.748316935845650733e-05,-4.595362115651369095e-04
3.624272358138114214e-05,1.277784816920757294e-02,3.647119228844530880e-05,3.384555689990520477e-03
6.559829489560797811e-05,2.688648877665400505e-03,6.932613177923485637e-05,1.313962228596210480e-02
3.009493229910731316e-05,3.542694263160228729e-03,2.350352588109672070e-05,-5.582137964665889740e-04
